ID|Name|Location|Repository
HunHM19916|Henry Huntington Library: HM 19916 [olim Davies-Cooke, Sotheby’s 15 June 1959, lot 205]|San Marino|Henry Huntington Library
HunHM19999|Henry Huntington Library: HM 19999 [olim Dyson Perrins 33, Sotheby’s 29 Nov. 1960, lot 109]|San Marino|Henry Huntington Library
HunHM26054|Henry Huntington Library: HM 26054 [olim Tollemache, Helmingham Hall]|San Marino|Henry Huntington Library
HunHM28175|Henry Huntington Library: HM 28715 [olim Samuel Bowne Duryea]|San Marino|Henry Huntington Library
HunHM28561|Henry Huntington Library: HM 28561 [olim Burghley]|San Marino|Henry Huntington Library
HunHM30313|"Henry Huntington Library: HM 30313 [olim Dyson Perrins, Sotheby’s Dec. 1958, lot 42;
            Sotheby’s Sale, 29 Nov. 1960, Lot 147; Kraus Cat. 100, item 32]"|San Marino|Henry Huntington Library
HunHU1051|Henry Huntington Library: HU 1051|San Marino|Henry Huntington Library
HunRB14195|Henry Huntington Library: R.B. 14195 (STC10606)|San Marino|Henry Huntington Library
HunPB82241|Henry Huntington Library: R.B. 82241 (STC197673)|San Marino|Henry Huntington Library
HunRB34001|Henry Huntington Library: R.B. 82241 (STC 3175)|San Marino|Henry Huntington Library
HerefordO35|Hereford Cathedral Library: O.3.5|Hereford|Hereford Cathedral Library
HerefordO311|Hereford Cathedral Library: O.3.11|Hereford|Hereford Cathedral Library
HerefordO414|Hereford Cathedral Library: O.4.14|Hereford|Hereford Cathedral Library
HerefordP19|Hereford Cathedral Library: P.1.9|Hereford|Hereford Cathedral Library
HerefordP77|Hereford Cathedral Library: P.7.7|Hereford|Hereford Cathedral Library
Hertfordroll|Hertford County Record Office: Ref. no. 15857 A (ex box C6)|Hertford|Hertford County Record Office
Wolfenb2819|Herzoglichen Bibliothek: 2819|Wolfenbüttel|Herzoglichen Bibliothek
Beverly|"Humberside County Record Office: DDHE 30: Miscellaneous Documents Relating to Hedon — Gillyat Sumner
            Collections"|Beverly|Humberside County Record Office
Beverley|Humberside County Record Office: MS DDHE 30, vol. 1, Section B|Beverly|Humberside County Record Office
InnerTem524|Inner Temple: Petyt 524|London|Inner Temple
InnerTem5117|Inner Temple: Petyt 511.7 (Part VII)|London|Inner Temple
InnerTem51111|Inner Temple: Petyt 511.11 (Part XI)|London|Inner Temple
IpswichPL6|Ipswich Public Library: 6 (on deposit at Ipswich School)|Ipswich|Ipswich Public Library
Cox|"J. Stevens Cox: [olim Harmsworth; Sotheby Sale, Oct., 1945, lot 1956], now privately
            owned"|Beaminster|J. Stevens Cox
Fairhurst|"James Fairhurst: 
               olim sold Keen, 1948"|Present location unknown|James Fairhurst
CamJes13|Jesus College: Q.A.13 (13)|Cambridge UK|Jesus College
CamJes22|Jesus College: Q.B.5 (22)|Cambridge UK|Jesus College
CamJes51|Jesus College: Q.G.3 (51)|Cambridge UK|Jesus College
CamJes56|Jesus College: Q.G.8 (56)|Cambridge UK|Jesus College
CamJes59|Jesus College: Q.G.11 (59)|Cambridge UK|Jesus College
CamJes74|Jesus College: Q.G.27 (74)|Cambridge UK|Jesus College
OxfJesus29|Jesus College: 29|Cambridge UK|Jesus College
OxfJesus39|Jesus College: 39|Cambridge UK|Jesus College
RylandsEng1|John Rylands Library: Eng. 1 [olim Osterley Park]|Manchester|John Rylands Library
RylandsEng2|John Rylands Library: Eng. 2 [olim Osterley Park]|Manchester|John Rylands Library
RylandsEng50|John Rylands Library: Eng. 50 [MS 45388; olim Quaritch Sale Cat. 328, Item 584]|Manchester|John Rylands Library
RylandsEng63|John Rylands Library: Eng. 63 (‘Oxford Fragments’)|Manchester|John Rylands Library
RylandsEng51|John Rylands Library: Eng. 51 [olim Quaritch Sale Cat. 344, Item 28]|Manchester|John Rylands Library
RylandsEng82|John Rylands Library: Eng. 82|Manchester|John Rylands Library
RylandsEng90|John Rylands Library: Eng. 90 [olim Ashburnham App. 243; Corser]|Manchester|John Rylands Library
RylandsEng113|John Rylands Library: Eng. 113 [olim Hodson 39]|Manchester|John Rylands Library
RylandsEng955|John Rylands Library: Eng. 955|Manchester|John Rylands Library
RylandsLat165|John Rylands Library: Lat. 165|Manchester|John Rylands Library
RylandsLat176|John Rylands Library: Lat. 176|Manchester|John Rylands Library
RylandsLat201|John Rylands Library: Lat. 201|Manchester|John Rylands Library
RylandsLat228|John Rylands Library: Lat. 228 [olim Phillipps 25136]|Manchester|John Rylands Library
RylandsLat341|John Rylands Library: Lat. 341|Manchester|John Rylands Library
RylandsLat394|John Rylands Library: Lat. 394|Manchester|John Rylands Library
RylandsLat395|John Rylands Library: Lat. 395|Manchester|John Rylands Library
RylandsLat405|John Rylands Library: Lat. 405|Manchester|John Rylands Library
RylandsLyme|John Rylands Library: Lyme Hall (Legh), Scottish Feilde (on deposit)|Manchester|John Rylands Library
Scott|John Scott: (present location unknown)|London|John Scott
OxfKeble47|Keble College: 47 [olim Brooke Horae]|Oxford|Keble College
OxfKeble58|Keble College: 58 [olim Brooke Missale]|Oxford|Keble College
KeioHopton|Keio University Library: Hopton Hall MS [olim Hopton Hall, Sotheby 1989, post Quaritch]|Tokyo|Keio University Library
KilkennyCorp|"Kilkenny Corporation Archives: 
            
               Liber primus Kilkenniensis
        
            "|Kilkenny|Kilkenny Corporation Archives
CamKC13|King’s College: 13|Cambridge UK|King’s College
CamKCMun|King’s College: Mun. SJP/50 (formerly Muniment Roll 2.W.32)|Cambridge UK|King’s College
CamKCMunKC56|King’s College: Muniments KC 56 (olim Register of Bulls, Box M.9)|Cambridge UK|King’s College
Lam3|Lambeth Palace Library: 3|London|Lambeth Palace Library
Lam6|Lambeth Palace Library: 6|London|Lambeth Palace Library
Lam51|Lambeth Palace Library: 51|London|Lambeth Palace Library
Lam72|Lambeth Palace Library: 72|London|Lambeth Palace Library
Lam78|Lambeth Palace Library: 78|London|Lambeth Palace Library
Lam84|Lambeth Palace Library: 84|London|Lambeth Palace Library
Lam117|Lambeth Palace Library: 117|London|Lambeth Palace Library
Lam120|Lambeth Palace Library: 120|London|Lambeth Palace Library
Lam131|Lambeth Palace Library: 131|London|Lambeth Palace Library
Lam180|Lambeth Palace Library: 180|London|Lambeth Palace Library
Lam223|Lambeth Palace Library: 223|London|Lambeth Palace Library
Lam236|Lambeth Palace Library: 236|London|Lambeth Palace Library
Lam256|Lambeth Palace Library: 256|London|Lambeth Palace Library
Lam259|Lambeth Palace Library: 259|London|Lambeth Palace Library
Lam260|Lambeth Palace Library: 260|London|Lambeth Palace Library
Lam265|Lambeth Palace Library: 265|London|Lambeth Palace Library
Lam306|Lambeth Palace Library: 306|London|Lambeth Palace Library
Lam331|Lambeth Palace Library: 331|London|Lambeth Palace Library
Lam344|Lambeth Palace Library: 344|London|Lambeth Palace Library
Lam352|Lambeth Palace Library: 352|London|Lambeth Palace Library
Lam390|Lambeth Palace Library: 390|London|Lambeth Palace Library
Lam408|Lambeth Palace Library: 408|London|Lambeth Palace Library
Lam432|Lambeth Palace Library: 432|London|Lambeth Palace Library
Lam444|Lambeth Palace Library: 444|London|Lambeth Palace Library
Lam487|Lambeth Palace Library: 487|London|Lambeth Palace Library
Lam491|Lambeth Palace Library: 491|London|Lambeth Palace Library
Lam492|Lambeth Palace Library: 492|London|Lambeth Palace Library
Lam499|Lambeth Palace Library: 499|London|Lambeth Palace Library
Lam501|Lambeth Palace Library: 501|London|Lambeth Palace Library
Lam522|Lambeth Palace Library: 522|London|Lambeth Palace Library
Lam523|Lambeth Palace Library: 523|London|Lambeth Palace Library
Lam541|Lambeth Palace Library: 541|London|Lambeth Palace Library
Lam545|Lambeth Palace Library: 545|London|Lambeth Palace Library
Lam546|Lambeth Palace Library: 546|London|Lambeth Palace Library
Lam557|Lambeth Palace Library: 557|London|Lambeth Palace Library
Lam559|Lambeth Palace Library: 559|London|Lambeth Palace Library
Lam560|Lambeth Palace Library: 560|London|Lambeth Palace Library
Lam742|Lambeth Palace Library: 742|London|Lambeth Palace Library
Lam783|Lambeth Palace Library: 783|London|Lambeth Palace Library
Lam853|Lambeth Palace Library: 853|London|Lambeth Palace Library
Lam878|Lambeth Palace Library: 878|London|Lambeth Palace Library
Lam935|Lambeth Palace Library: 935|London|Lambeth Palace Library
Lam3597|"Lambeth Palace Library: 
               (olim Coughton Court, sold Christie’s, 20 Dec. 1972)"|London|Lambeth Palace Library
LamCarew617|Lambeth Palace Library: Carew 617|London|Lambeth Palace Library
LamCarew623|Lambeth Palace Library: Carew 623 [Book of Howth]|London|Lambeth Palace Library
SionArcL402E25|Lambeth Palace Library: Sion College Arc. L.40.2/E.25|London|Lambeth Palace Library
SionArcL402E44|Lambeth Palace Library: Sion College Arc. L.40.2/E.44|London|Lambeth Palace Library
LawSoc2|Law Society: 2 (107e)|London|Law Society
LeedsBro10|Leeds University Library: Brotherton 10|Leeds|Leeds University Library
LeedsBro500|"Leeds University Library: Brotherton 500 [olim Harmsworth, olim Neale; Sotheby’s Sale, 1920;
            Hope Allen Addit. MS. III]"|Leeds|Leeds University Library
LeedsBro15|Leeds University Library: Brotherton 15 [olim Braddyll; olim Ingilby]|Leeds|Leeds University Library
LeedsBro17|Leeds University Library: Brotherton 17|Leeds|Leeds University Library
LeedsBro501|"Leeds University Library: Brotherton 501 [olim Horton Hold Hall, Maggs Bros. Sale Cat. No. 580, Item
            450]"|Leeds|Leeds University Library
LeedsRipon|Leeds University Library: Ripon Minster fragment 33 (on deposit from Ripon Minster)|Leeds|Leeds University Library
Leicester4|Leicestershire Record Office: 6D32/2 [formerly Old Town Hall Library, MS 4]|Leicester|Leicestershire Record Office
LeicesterBRII33|Leicestershire Record Office: BR II/3/3 [formerly Old Town Hall MS]|Leicester|Leicestershire Record Office
Leiden|Leiden University Library: Vossius Germ. Gall. Q.9|Leiden|Leiden University Library
LibCong4|Library of Congress: 4|Washington DC|Library of Congress
Lichfield5|Lichfield Cathedral Library: 5|Lichfield|Lichfield Cathedral Library
Lichfield16|Lichfield Cathedral Library: 16|Lichfield|Lichfield Cathedral Library
Lichfield18|Lichfield Cathedral Library: 18 [formerly MS 22]|Lichfield|Lichfield Cathedral Library
Lichfield29|Lichfield Cathedral Library: 29|Lichfield|Lichfield Cathedral Library
Lichfield50|Lichfield Cathedral Library: 50|Lichfield|Lichfield Cathedral Library
Lille|Lille University Library: 204|Lille|Lille University Library
LincolnArchCB2|Lincoln Archives Office: Cragg/Bussy MS 2 [Bussy Psalter]|Lincoln|Lincoln Archives Office
Lincoln44|Lincoln Cathedral Library: 44 (A.2.13)|Lincoln|Lincoln Cathedral Library
Lincoln66|Lincoln Cathedral Library: 66|Lincoln|Lincoln Cathedral Library
Lincoln91|Lincoln Cathedral Library: 91 [Robert Thornton MS]|Lincoln|Lincoln Cathedral Library
Lincoln100|Lincoln Cathedral Library: 100|Lincoln|Lincoln Cathedral Library
Lincoln103|Lincoln Cathedral Library: 103|Lincoln|Lincoln Cathedral Library
Lincoln105|Lincoln Cathedral Library: 105|Lincoln|Lincoln Cathedral Library
Lincoln110|Lincoln Cathedral Library: 110|Lincoln|Lincoln Cathedral Library
Lincoln129|Lincoln Cathedral Library: 129|Lincoln|Lincoln Cathedral Library
Lincoln132|Lincoln Cathedral Library: 132|Lincoln|Lincoln Cathedral Library
Lincoln133|Lincoln Cathedral Library: 133|Lincoln|Lincoln Cathedral Library
Lincoln189|Lincoln Cathedral Library: 189|Lincoln|Lincoln Cathedral Library
Lincoln234|Lincoln Cathedral Library: 234|Lincoln|Lincoln Cathedral Library
OxfLincoln|Lincoln College: MS unidentified|Oxford|Lincoln College
OxfLinLat52|Lincoln College: Lat. 52|Oxford|Lincoln College
OxfLinLat89|Lincoln College: Lat. 89|Oxford|Lincoln College
OxfLinLat100|Lincoln College: Lat. 100|Oxford|Lincoln College
OxfLinLat129|Lincoln College: Lat. 129|Oxford|Lincoln College
OxfLinLat130|Lincoln College: Lat. 130|Oxford|Lincoln College
OxfLinLat141|Lincoln College: Lat. 141|Oxford|Lincoln College
LincolnArchK1|Lincolnshire Archives Office: 2, Tennyson d’Eyncourt K/1|Lincoln|Lincolnshire Archives Office
LincInnH74|Lincoln’s Inn: Hale 74|London|Lincoln’s Inn
LincInnH90|Lincoln’s Inn: Hale 90|London|Lincoln’s Inn
LincInnH135|Lincoln’s Inn: Hale 135|London|Lincoln’s Inn
LincInnH150|Lincoln’s Inn: Hale 150|London|Lincoln’s Inn
LincInnH186|Lincoln’s Inn: Hale 186 [Catalogue number XL]|London|Lincoln’s Inn
LincInnMisc2|Lincoln’s Inn: Misc. 2 [formerly Class V, 46; or Misc. 46]|London|Lincoln’s Inn
LiverpoolCity|Liverpool City Library: S909HIG|Liverpool|Liverpool City Library
LiverpoolULF48|Liverpool University Library: F.4.8 [olim Horton Hold Hall, olim Chaderton]|Liverpool|Liverpool University Library
LiverpoolULF49|Liverpool University Library: F.4.9 [olim Harmsworth, olim Quaritch Sale Cat. 328, Item 577]|Liverpool|Liverpool University Library
LiverpoolULCath6|Liverpool University Library, Cathedral Library: 6 [on deposit from Cathedral]|Liverpool|Liverpool University Library, Cathedral Library
Appleby|Lord Hothfield: [on deposit at Leeds, Yorkshire Archaeological Society DD 121/109]|Appleby Castle|Lord Hothfield
Petworth7|Lord Leconfield: MS 7|Petworth House|Lord Leconfield
Petworth97|Lord Leconfield: MS 97 [sold 23 Apr. 1928, lot 7]|Petworth House|Lord Leconfield
Petworth103|Lord Leconfield: MS 103 [sold 23 Apr. 1928]|Petworth House|Lord Leconfield
Petworth99|Lord Leconfield: MS 99 [sold 23 Apr. 1928, lot 5]|Petworth House|Lord Leconfield
Weymyss|"Lord Weymyss: 
            
               Wyntoun’s Chronicle
        
            "|Edinburgh|Lord Weymyss
OxfMagd13|Magdalen College: Lat. 13|Oxford|Magdalen College
OxfMagd27|Magdalen College: Lat. 27|Oxford|Magdalen College
OxfMagd30|Magdalen College: Lat. 30|Oxford|Magdalen College
OxfMagd60|Magdalen College: Lat. 60|Oxford|Magdalen College
OxfMagd172|Magdalen College: Lat. 172|Oxford|Magdalen College
OxfMagd72|Magdalen College: Lat. 72|Oxford|Magdalen College
OxfMagd93|Magdalen College: Lat. 93|Oxford|Magdalen College
OxfMagd213|Magdalen College: Lat. 213|Oxford|Magdalen College
OxfMagdMolton|Magdalen College: Multon Hall Deeds 39a|Oxford|Magdalen College
OxfMagdEstate|Magdalen College: Estate Papers 73/8|Oxford|Magdalen College
OxfMagdCharmisc|Magdalen College: Charter misc. 306|Oxford|Magdalen College
OxfMagdStPet|Magdalen College: St Peter-in-the-East 18.e|Oxford|Magdalen College
CamMag5|Magdalene College: 5 (F.4.5)|Cambridge UK|Magdalene College
CamMag13|Magdalene College: 13 (F.4.13)|Cambridge UK|Magdalene College
CamMag18|Magdalene College: 18 (F.4.18)|Cambridge UK|Magdalene College
CamMag19|Magdalene College: 19 (F.4.19)|Cambridge UK|Magdalene College
CamMagPep1036|Magdalene College: Pepys 1036|Cambridge UK|Magdalene College
CamMagPep1047|Magdalene College: Pepys 1047|Cambridge UK|Magdalene College
CamMagPep1236|Magdalene College: Pepys 1236|Cambridge UK|Magdalene College
CamMagPep1408|Magdalene College: Pepys 1408 [the Maitland Quarto]|Cambridge UK|Magdalene College
CamMagPep1461|Magdalene College: Pepys 1461|Cambridge UK|Magdalene College
CamMagPep1576|Magdalene College: Pepys 1576|Cambridge UK|Magdalene College
CamMagPep1584|Magdalene College: Pepys 1584|Cambridge UK|Magdalene College
CamMagPep1661|Magdalene College: Pepys 1661|Cambridge UK|Magdalene College
CamMagPep1760|Magdalene College: Pepys 1760|Cambridge UK|Magdalene College
CamMagPep2006|Magdalene College: Pepys 2006|Cambridge UK|Magdalene College
CamMagPep2011|Magdalene College: Pepys 2011|Cambridge UK|Magdalene College
CamMagPep2014|Magdalene College: Pepys 2014|Cambridge UK|Magdalene College
CamMagPep2030|Magdalene College: Pepys 2030|Cambridge UK|Magdalene College
CamMagPep2101|Magdalene College: Pepys 2101|Cambridge UK|Magdalene College
CamMagPep2125|Magdalene College: Pepys 2125|Cambridge UK|Magdalene College
CamMagPep2163|Magdalene College: Pepys 2163|Cambridge UK|Magdalene College
CamMagPep2253|Magdalene College: Pepys 2253|Cambridge UK|Magdalene College
CamMagPep2344|Magdalene College: Pepys 2344|Cambridge UK|Magdalene College
CamMagPep2498|Magdalene College: Pepys 2498|Cambridge UK|Magdalene College
CamMagPep2505|Magdalene College: Pepys 2505|Cambridge UK|Magdalene College
CamMagPep2553|Magdalene College: Pepys 2553|Cambridge UK|Magdalene College
CamMagPep2833|Magdalene College: Pepys 2833|Cambridge UK|Magdalene College
CamMagPepEx|Magdalene College: Pepys, Example of Virtue (STC12945)|Cambridge UK|Magdalene College
CamMagPep1254|Magdalene College: Pepys 1254 (STC3543)|Cambridge UK|Magdalene College
Maidst6|Maidstone Museum: MS 6|Maidstone|Maidstone Museum
MaidstA13|Maidstone Museum: MS A.13|Maidstone|Maidstone Museum
ManCent82211|Manchester Central Library: 822.11 C2 [Chester Plays Fragment]|Manchester|Manchester Central Library
MarlVicar|"Marlborough Vicarage Library: William of Nassington, Speculum vitae
            "|Marlborough|Marlborough Vicarage Library
Longleat4|Marquess of Bath: MS 4|Longleat|Marquess of Bath
