"GROUP_ID"	"Book"	"QUOTE_TRANSCRIPTION"	"start"	"end"	"Date (earliest)"	"Date (display)"	"Date (latest)"	"LIST"	"PERSON"	"Uncertain Book"	"Uncertain date"	"Agent (by hand of)"	"Uncertain Person"	"Partial"
"c373679f-f59f-4f72-8aa9-af8e55628c67"	"Caligula BIV"	"Henry Howard"	"627"	"638"	"1604"	"1604"	""	"129.16"	"Henry Howard"	" parts of Caligula BIV, Julius F-VI, Caligula C.I-ITI, and IX"	""	""	""	"? parts of this, Jul. F-VI, Calig. C.I-ITI, and IX"
"c3a93de9-7ee0-461b-be08-610e8265ba72"	"Tiberius AXIII"	"Tate"	"446"	"449"	""	"1617"	"1617"	"111.10"	"Francis Tate"	""	""	""	""	""
"c3b4e4f8-eb2b-47d7-8511-8d5ab8ca9ddf"	"Nero AV"	"Augustine Lindsell, 1621 (2.35: (1) this or (2) Tit. D.X1)."	"317"	"375"	"1621"	"1621"	"1621"	"2.35"	"Augustine Lindsell"	"Nero AV |  Titus D.X1"	""	""	""	""
"c3b621b6-fbc0-4ac1-84f3-7f507a94f5f6"	"Caligula EVIII"	"Thomas Wilson"	"702"	"726"	"1612"	"1613"	"1614"	"35.1"	"Thomas Wilson"	" parts of Caligula EVIII, Caligula E.[X and X"	""	""	""	""
"c3c82461-5e82-4113-86c4-6b2eb9a25ba4"	"Titus AXXVII"	"Spelman, 1617 (99.1: this or Claud. D.II)."	"384"	"425"	"1617"	"1617"	"1617"	"99.1"	"Henry Spelman"	"Titus AXXVII | Claud. D.II"	""	""	""	""
"c4106103-1d3b-44e1-8edb-2312894cc2d4"	"Titus CI"	"Henry Montagu, after Christmas 1604 (129.8: this and / or Faust. E.V)"	"760"	"841"	"1604"	"1604"	""	"129.8"	"Henry Montagu"	"Titus CI and / | Faust. E.V"	""	""	""	""
"c42881bd-22bf-4492-a7bd-0e010a7aed9a"	"Caligula EII"	"(? distrib- uted in Calig. D.VI-E.IV) John Selden, 1621 (2.86)"	"401"	"468"	"1621"	"1621"	"1621"	"2.86"	"John Selden"	""	""	""	""	""
"c4560c8c-0b73-4f5d-ac5a-c2cbbd3cb328"	"Faustina BII"	"Arthur Agarde, 1612-15 (18.13, 71.16, 77.15)"	"497"	"543"	"1612"	"1613"	"1615"	"18.13, 71.16, 77.15"	"Arthur Agarde"	""	""	""	""	""
"c4a096b2-a804-4503-aedc-a6cdbf7353e6"	"Tiberius EVIII"	"Robert Bertie, after 1626 (6018, no. 392)"	"603"	"643"	"1626"	"1626"	""	"6018, no. 392"	"Robert Bertie"	""	""	""	""	""
"c5253039-7779-454b-a63f-58d6c84b34ce"	"Julius EII"	"? Francis Bacon, ? by 1613 (23.3: ? this or ? Vesp. A.XIII)."	"178"	"237"	""	"1613"	"1613"	"? this or ? Vesp. A.XIII"	"Francis Bacon"	""	"?"	""	"?"	""
"c595def0-b904-4dd3-9665-7b870fa05362"	"Cleopatra EI"	"Bancroft or George Abbot, 1610-12, via Hart (131.1: this, Cleo. E.II, III, F.I or ID)"	"1258"	"1353"	"1610"	"1611"	"1612"	"(131.1"	"Richard Bancroft|George Abbot"	"Cleopatra EI, Cleopatra E.II, III, F.I | ID"	""	"Hart"	"?"	""
"c5d7d565-3cad-42b1-ba26-1a16820e9e80"	"Tiberius CVI"	"Patrick Young"	"472"	"484"	"1615"	"1616"	"1617"	"49.35, 134.26"	"Patrick Young"	"Tiberius CVI |  Vitellius E.XVIII, and see below"	""	""	""	""
"c67bfe49-bdde-41ec-99db-2e2e05782ace"	"Caligula CII"	"Henry Howard"	"491"	"504"	"1604"	"1604"	""	"129.16"	"Henry Howard"	"parts of Caligula CII, Julius F-VI, Caligula B.IV, C.I, C.III, and IX"	""	""	""	""
"c685e5bf-adb8-4542-92bb-fc0465cb283b"	"Tiberius EI"	"Lord William Howard"	"619"	"638"	"1607"	"1611"	"1616"	"20.1, 74.4"	"Lord William Howard|Nicholas Roscarrock"	"Otho D.IX | Tiberius E.I"	""	""	""	""
"c6c7a4a5-2a77-4a87-be24-3dca31c3413a"	"Nero CV"	"William Camden, 1606 (10.10: fols 3-161, artt. 1-4, only)"	"898"	"967"	"1606"	"1606"	"1606"	"10.10"	"William Camden"	""	""	""	""	""
"c72ef2ec-b6d5-4342-b8aa-2b59e1f28667"	"Caligula EXI"	"Henry Bourchier"	"727"	"741"	"1653"	"1654"	"1655"	"253"	"Henry Bourchier"	"Caligula EXI | Caligula E.XII"	""	""	""	""
"c7be6219-e854-4e34-85c6-85a4c9aaf00d"	"Titus EV"	"John Selden, 1640 (209.15: this or Tit. E.VID."	"193"	"238"	"1640"	"1640"	"1640"	"209.15"	"John Selden"	"Titus EV | Titus E.VID"	""	""	""	""
"c7eff7d6-7053-48a9-ad9f-b8cfe19df810"	"Titus F II"	"John Selden, 1641 (211.2)."	"456"	"481"	"1641"	"1641"	"1641"	"211.2"	"John Selden"	""	""	""	""	""
"c7f8f642-bd05-4338-bbcb-3479c857d166"	"Julius DIII"	"James Ussher (or William Laud or George Abbot), ? ¢.1634 (135.1"	"399"	"537"	"1633"	"1634"	"1635"	"135.1"	"James Ussher"	"Julius DIII | Faust. B.IV, |  Claud. E.IV | Nero C.VII"	""	""	"?"	""
"c84af65f-2e92-4e1d-a2e0-933dac946b2f"	"Augustus I.II31"	"John Harington"	"242"	"255"	"1610"	"1611"	"1612"	"43.1"	"John Harington"	""	""	""	""	""
"c95390b0-b145-43c9-ac3a-b92856cd20fc"	"Galba BII"	"John Selden, 1621 (2.87: ? distributed in Galba B.I-XII)"	"249"	"324"	"1621"	"1621"	"1621"	"2.87"	"John Selden"	""	""	""	""	""
"c996e58c-e102-4e7b-b862-17132cc10c87"	"Caligula DVIII"	"(? distrib- uted in Calig. D.VI-E.IV) John Selden, 1621 (2.86)"	"389"	"468"	"1621"	"1621"	"1621"	"2.86"	"John Selden"	""	""	""	""	""
"24e27dfa-d090-47d0-892c-37576e88a0cb"	"Cleopatra AII"	"William Camden"	"231"	"245"	"1606"	"1606"	"1606"	"10.8, 75.1"	"William Camden"	""	""	""	""	""
"c9a3e2fb-d8e4-41b7-9c54-82e441eae9f8"	"Cleopatra AII"	"William Camden, 1606, and Thomas Allen, to 1612-16 (10.8, 75.1)"	"231"	"313"	"1612"	"1614"	"1616"	"10.8, 75.1"	"Thomas Allen"	""	""	""	""	""
"ca0fb895-ad5f-4d56-9049-6652b47e0879"	"Nero BII"	"Dudley Carleton"	"191"	"205"	""	"1631"	"1631"	"113.1"	"Dudley Carleton"	""	""	""	""	""
"ca47f77e-1a70-4cdc-9c81-a141b3cc3daa"	"Cleopatra FVI"	"? Montagu"	"770"	"778"	""	"1631"	"1631"	"120.4)"	"Henry Montagu"	""	""	""	"?"	""
"ca4a848e-0e01-49e1-9093-3fa7890081b3"	"Titus EIV"	"Thomas Coventry"	"101"	"116"	"1621"	"1621"	"1621"	"2.63"	"Thomas Coventry|John Borough"	""	""	""	""	""
"cab388fb-6c3a-4503-ba14-525c57c0d59b"	"Titus FIV"	"(of Harl. MS 6850, fols 35-63 + perhaps parts of fols 63-85y, art. 10, of this) ‘Mr Randall’ and ‘Mr Attorney’ Hobart, by 1612-13 (27.2)"	"362"	"510"	""	"1613"	"1613"	""	"‘Mr Randall’|‘Mr Attorney’ Hobart"	""	""	""	""	"of Harl. MS 6850, fols 35-63 + perhaps parts of fols 63-85y, art. 10, of this"
"caef4496-8c2e-4280-a35c-2c502e26196c"	"Claudius CVIII"	"Christopher Hatton, 1638, via William Dugdale (176.1)."	"348"	"408"	"1638"	"1638"	"1638"	"176.1"	"Christopher Hatton"	""	""	"William Dugdale"	""	""
"cb74716c-6e7f-4487-a8fd-e4bb17c49e31"	"Titus EXIV"	"John Selden"	"133"	"143"	"1639"	"1640"	"1641"	"209.4"	"John Selden"	""	""	""	""	""
"cb7a5a60-d59f-4b4e-8968-5753a7edcb5b"	"Claudius DVIII"	"John Selden"	"790"	"800"	"1641"	"1641"	"1641"	"211.4)"	"John Selden"	""	""	""	""	""
"cbbfa2b0-55d7-4007-83e7-9632c3a3b4c3"	"Claudius BVII"	"Elias Ashmole"	"1513"	"1525"	"1672"	"1672"	"1673"	"271"	"Elias Ashmole"	""	""	""	""	""
"cbcc8b8a-1b3a-4303-a173-3d381f6be54f"	"Otho AXVI"	"John Selden (36682, fol. 135v)."	"116"	"146"	""	"unknown date"	""	"(36682, fol. 135v"	"John Selden"	""	""	""	""	""
"cbda89d4-5c6c-4410-b554-6ce1a72df74c"	"Nero BVI"	"(? of fols 15-18, art. 9) Lord William Howard and Basil Brooke, 1621 (2.98, although this article is not an original, as specified in the loan)."	"193"	"374"	"1621"	"1621"	"1621"	"2.98"	"Lord William Howard|Basil Brooke"	""	""	""	""	"? of fols 15-18, art. 9"
"cbe6824d-2cae-4837-a01a-b34ac055b2e5"	"Domitian XV"	"Lord William Howard"	"474"	"493"	"1607"	"1607"	""	"(20.4"	"Lord William Howard|Nicholas Roscarrock"	"Domitian XV |  Vespasian A-VI | Titus A.1"	""	""	""	""
"cc0bbc9f-4df4-45f7-8bef-44f9fcf9f191"	"Cleopatra FVI"	"Henry Bourchier"	"666"	"682"	"1621"	"1621"	"1621"	"2.83"	"Henry Bourchier"	""	""	""	""	""
"cc12f06d-7daa-4316-8594-1ddb0390747d"	"Galba DXII"	"Bulstrode Whitelocke"	"700"	"731"	"1652"	"1652"	"1652"	"231.32"	"Bulstrode Whitelocke"	""	""	""	""	""
"cc1311b6-9ab5-4c0e-9750-25d431218cc0"	"Caligula EIV"	"(? distributed in Calig. D.VI-E.IV)"	"382"	"449"	"1621"	"1621"	"1621"	"2.86"	"John Selden"	""	""	""	""	""
"cc5ab362-c5a9-4349-b9b5-d4e62e42c664"	"Nero DVI"	"Roger Owen,"	"1076"	"1086"	"1611"	"1611"	""	"68.2"	"Roger Owen"	""	""	""	""	""
"ccc49a5e-80cd-4479-834a-4fc651e906fe"	"Nero DX"	"Jarvis Bradgate"	"395"	"409"	"1640"	"1640"	"1640"	"204.1"	"Jarvis Bradgate"	""	""	""	""	""
"cd3b1484-c22a-48ac-8ca5-c714190b71e6"	"Titus BXIII"	"‘Mr Jonston’, ¢.1615-16 (95.1: this or Tit. B.XII)"	"305"	"367"	"1615"	"1615"	"1616"	"95.1"	"Mr Jonston"	"Titus BXIII | Titus B.XII"	""	""	""	""
"cd72f02a-3cbf-4c8b-a142-4117c9b7f3c6"	"Nero EI"	"John Williams"	"358"	"371"	"1610"	"1611"	"1612"	"39.3"	"John Williams"	"Nero EI |  Cleopatra B.XIII"	""	""	""	""
"cd9f5691-4e88-4cf4-b266-6f8cd0ab4a4a"	"Vespasian CXIII"	"unnamed borrower, possibly Henry Bourchier, ¢.1654 (251)"	"1273"	"1338"	"1653"	"1654"	"1655"	"251"	"Henry Bourchier"	""	""	""	"?"	""
"cdf02b89-50c2-4337-8454-24f4e6738eff"	"Oxford Queens College MS 54"	"John Lambe"	"140"	"149"	"1612"	"1613"	"1615"	"47.1"	"John Lambe|Henry Hickman"	""	""	""	""	""
"ce640397-4393-4287-ba8c-86670689db34"	"Cleopatra FIV"	"Clement Edmunds, 1621 (2.26)."	"172"	"201"	"1621"	"1621"	"1621"	"2.26"	"Clement Edmunds"	""	""	""	""	""
"ce93d367-a16f-4fee-a4c2-74bddab939c3"	"Cleopatra EIV"	"(of fols 374-445v, art. 195) John Speed (Smith, Catalogue, ‘History and Synopsis’ p. 53. The annotation on fol. 442v is probably by Speed.)"	"287"	"436"	""	"unknown date"	""	""	"John Speed"	""	""	""	""	"of fols 374-445v, art. 195"
"ced795b3-95fd-4fe4-b128-9f0ed20bdc60"	"Cleopatra FI"	"Basil Brooke, by 1631 (113.27: this, Cleo. E.I-III or F.1D)"	"384"	"462"	""	"1631"	"1631"	"113.27"	"Basil Brooke"	"Cleopatra FI, Cleopatra E.I-III | F.1D"	""	""	""	""
"cf2b4a84-77ba-4a2b-8dbc-396eb3ed4c00"	"Otho BXIV"	"Samuel Roper, senior"	"619"	"640"	"1638"	"1638"	"1638"	"171.1"	"Samuel Roper, senior"	""	""	""	""	""
"cf2fb284-085e-436f-956b-7fae9804872f"	"Otho CI"	"Robert Bowyer"	"477"	"490"	"1612"	"1613"	"1614"	"36.16"	"Robert Bowyer"	""	""	""	""	""
"cf33ac58-e42c-4eee-9b42-0b5e28c40f45"	"Galba CV"	"Bulstrode Whitelocke, 1652 (231.15)."	"300"	"336"	"1652"	"1652"	"1652"	"231.15"	"Bulstrode Whitelocke"	""	""	""	""	""
"cf72421f-35c5-4fc9-9cd8-a7bc91ef9cdc"	"Vespasian AXIII"	"Thomas Howard, earl of Arundel"	"724"	"758"	""	"1631"	"1631"	"113.16"	"Thomas Howard"	""	""	""	""	""
"cf81a69c-c839-411e-9e66-8e81a761387f"	"Otho EX"	"? Montagu, by 1631 (120.2: ? this)"	"381"	"417"	""	"1631"	"1631"	"120.2"	"Henry Montagu"	""	""	""	""	""
"cfd0430d-5139-4a6a-ac7c-71c594c88c72"	"Titus EI"	"John Selden"	"368"	"378"	"1639"	"1640"	"1641"	"209.9"	"John Selden"	"Titus EI | Add. MS 33216"	""	""	""	""
"cfd8568e-7fc6-4c05-aaeb-62ce53107431"	"Galba DII"	"Bulstrode Whitelocke, 1652 (231.23)."	"1075"	"1110"	"1652"	"1652"	"1652"	"231.23"	"Bulstrode Whitelocke"	""	""	""	""	""
"cfe18edb-1d0e-4334-afeb-f20fcdab7032"	"Vitellius CXI"	"Wilson, 1617, 1621 (111.21, 2.101: ? fols 193-210, art. 18, fols 368-71, art. 26, of this, and / or parts of Jul. F.V1, Vit. C_XVI, Vesp. F.VI)"	"617"	"771"	"1617"	"1619"	"1621"	"111.21, 2.101"	"Thomas Wilson"	"Vitellius CXI | Julius F.V1 |Vitellius C.XVI| Vespasian F.VI"	""	""	""	""
"cfeb50f8-251c-41b6-adf6-7b99a46047b2"	"Cleopatra BIX"	"Sir Thomas Cotton's ‘cosen’"	"392"	"437"	"1655"	"1655"	"1656"	"260"	"Sir Thomas Cotton's ‘cosen’"	""	""	""	""	""
"cff36fed-8ac4-4ca8-ba69-e16ae27e3bfa"	"Titus EXVI"	"Arthur Capell, via Philip Briggs, 1666/7 (269.2)."	"31"	"79"	"1666"	"1666"	"1667"	"269.2"	"Arthur Capell"	""	""	"Philip Briggs"	""	""
"d05eff49-3fa6-42bf-b79e-4bb586ca6801"	"Vitellius CIII"	"William Dugdale"	"389"	"403"	"1653"	"1653"	"1653"	"243.1"	"William Dugdale"	""	""	""	""	""
"d0975973-4208-4ae7-b86e-2826fc0c5335"	"Cleopatra FV"	"Clement Edmunds, 1621 (2.27)."	"109"	"138"	"1621"	"1621"	"1621"	"2.27"	"Clement Edmunds"	""	""	""	""	""
"d1af5648-3241-48d1-a11a-c17190bb9438"	"Claudius EIII"	"George Buc"	"1114"	"1123"	"1616"	"1616"	"1616"	"102.1"	"George Buc"	"Claudius EIII, Otho D.VH | Vespasian A.XXII"	""	""	""	""
"d1b250d2-892a-4ea6-b650-652dfbf92012"	"Nero CV"	"Patrick Young"	"1048"	"1060"	"1615"	"1616"	"1617"	"49.22, 134.4"	"Patrick Young"	""	""	""	""	""
"d22a2289-671e-4ee1-9b27-a32e453a011f"	"Otho BXIII"	"Henry Elsyng"	"314"	"325"	"1626"	"1626"	"1626"	""	"Henry Elsyng"	""	""	""	""	""
"d259a8f7-8ffa-4e40-ba36-146c31075d46"	"Cleopatra FII"	"Robert Bowyer, ¢.1612 (13.9, 36.11: ? this), 1621 (2.45: ? this)"	"676"	"762"	"1621"	"1621"	"1621"	"2.45"	"Robert Bowyer"	""	""	""	""	""
"d3332d17-97ca-4c96-8195-44f5df1a9e33"	"Galba DIII"	"Bulstrode Whitelocke, 1652 (231.24)."	"876"	"911"	"1652"	"1652"	"1652"	"231.24"	"Bulstrode Whitelocke"	""	""	""	""	""
"d33429dc-a251-4de8-be87-ec8ff2f19187"	"Vitellius DXVIII"	"Thomas or Samuel Roper, c.1638 (160: this or Vit. A.1)"	"556"	"617"	"1637"	"1638"	"1639"	"160"	"Thomas or Samuel Roper"	"Vitellius DXVIII | Vitellius A.1"	""	""	"?"	""
"d336ccde-e6a2-4152-8e69-21e80f9902ae"	"Domitian V"	"John Selden"	"1106"	"1116"	"1638"	"1638"	"1638"	"155.3"	"John Selden"	"Domitian V, Julius B.XIII, Tiberius B.XTI, C.II, Nero DNIIL, Vitellius CX, E.V, VII, Dom. I, Cleopatra DV | Faust. C.IV)"	""	""	""	""
"d37073d9-1bf6-4429-bd35-d48cc75a8830"	"Vespasian AXVIII"	"John Selden, 1621 (2.72)"	"587"	"625"	"1621"	"1621"	"1621"	"2.72"	"John Selden"	""	""	""	""	""
"d379e313-85cb-4aa1-a6d3-7de99f2af1b8"	"Otho CVIII"	"Arthur Agarde, 1612-15 (71.35)"	"150"	"180"	"1612"	"1613"	"1615"	"71.35"	"Arthur Agarde"	""	""	""	""	""
"d3bbb486-1b08-42d1-b2fe-e7e9af39420d"	"Tiberius CVII"	"James Ussher, ¢.1610-12 (41.7: (2) this or (1) Claud. E.III"	"500"	"791"	"1610"	"1611"	"1612"	"41.7"	"James Ussher"	"Tiberius CVII | Claud. E.III"	""	""	""	""
"d3cfbb34-b5fe-4eb6-b97c-b820733f275b"	"Galba BXI"	"John Selden, 1621 (2.87: ? distributed in Galba B.I- XII)."	"290"	"362"	"1621"	"1621"	"1621"	"2.87"	"John Selden"	""	""	""	""	""
"d45a91ef-41ec-47f7-b2ae-abb92b192458"	"Caligula DIX"	"George Carew (d. 1612), after Christmas 1604 (129.15: ? parts of this: Cotton has noted fol. 172, art. 39, as relating to the release of Francis I from imprisonment)"	"774"	"972"	"1604"	"1604"	""	"129.15"	"George Carew"	""	""	""	""	"? parts of this: Cotton has noted fol. 172, art. 39, as relating to the release of Francis I from imprisonment"
"d4d3069c-659b-4254-b2f4-0f2a2d0e337c"	"Caligula AIV"	"Selden"	"287"	"292"	"1639"	"1640"	"1641"	"209.12"	"John Selden"	""	""	""	""	""
"d4dbe62a-1a7d-4761-9029-cdc8a4a39c41"	"Cleopatra CVII"	"Edward Co< >"	"284"	"313"	"1638"	"1638"	"1638"	"174.1"	"Edward Coke"	""	""	""	""	""
"d4fcc61a-e109-457b-b6d6-887331cabe86"	"Julius EIII"	"? Francis Bacon, ? by 1613 (23.5)"	"563"	"595"	""	"1613"	"1613"	"23.5"	"Francis Bacon"	""	"?"	""	"?"	""
"d517aafc-f404-4a98-95f6-892a2f979d50"	"Claudius EIII"	"William Dugdale"	"1218"	"1232"	"1639"	"1639"	"1639"	"183.1"	"William Dugdale"	"Claudius EIII | Tiberius CVI"	""	""	""	""
"d57343df-f658-45eb-b492-ca5bf303237a"	"Appendix L"	"Richard Bancroft"	"497"	"513"	"1609"	"1609"	"1609"	"(34.1"	"Richard Bancroft"	""	""	"Jo: Wilson"	""	"? fols 1-6, art. 1, fols 8-37, artt. 3-33, of this"
"d5bde275-d172-499f-b174-f55ec12e777f"	"Vitellius DXV"	"Arthur Agarde"	"320"	"332"	"1612"	"1613"	"1615"	"71.23, 77.14"	"Arthur Agarde"	""	""	""	""	""
"d5dc85e0-ae2a-454c-9c23-d2d941301e8b"	"Julius DII"	"John Bradshaw"	"2211"	"2240"	"1621"	"1621"	"1621"	"2.71"	"John Bradshaw"	""	""	""	""	""
"d5e05d93-2b83-4840-99e4-6b36c6ff1a0b"	"Faustina EI"	"George Carew"	"205"	"217"	""	"unknown date"	""	"106.2"	"George Carew"	"Faustina EI |  Titus C.1"	""	""	""	""
"d6307d59-c8bb-4cea-bd80-ed662c211d23"	"Cleopatra BXIII"	"(of at least fols 1-89, artt. 1-12) James Ussher, by 1611 (59.1)."	"669"	"741"	""	"1611"	"1611"	"59.1"	"James Ussher"	""	""	""	""	"of at least fols 1-89, artt. 1-12"
"d631aa25-01e5-4898-b1e5-b29715be7f42"	"Julius CII"	"(of at least fols 42-80, artt. 5-16) ? Francis Bacon, ? by 1613 (23.4: (1) this or (2) Nero A.D)"	"2484"	"2604"	""	"1613"	"1613"	"(23.4: (1) this or (2) Nero A.D)"	"Francis Bacon"	"(23.4:  Julius CII |  Nero A.D)"	"?"	""	"?"	"(of at least fols 42-80, artt. 5-16)"
"d635e669-8137-42f9-a978-c1ffc456fb46"	"Nero CVIII"	"John Selden"	"211"	"221"	"1639"	"1639"	"1639"	"179.1"	"John Selden"	""	""	""	""	""
"d652c03e-f26e-47db-a84d-7333f7b0b0df"	"Vespasian EXI"	"Tate, before 1617 (111.11)"	"679"	"704"	""	"1617"	"1617"	"111.11"	"Francis Tate"	""	""	""	""	""
"d67df026-d021-44e1-8dc6-e489e4f41bd0"	"Faustina BIII"	"John Bernard"	"819"	"830"	"1658"	"1658"	"1658"	"(233.1"	"John Bernard"	""	""	""	""	""
"d69366bf-be9a-497e-8764-b18c4720f9e0"	"Claudius CIII"	"Shirley"	"580"	"586"	"1661"	"1662"	"1663"	"268.1"	"Thomas Shirley"	""	""	""	""	""
"d693e0a9-c2b7-4b9a-b6db-c1c3b0757898"	"Claudius BIV"	"Francis Tate"	"435"	"446"	""	"1612"	"1612"	"22.11"	"Francis Tate"	"Claudius BIV | Bodl., MS Laud Misc. 509 (SC 942)"	""	""	""	""
"d6978c15-2dd1-4447-8aa7-a900ec221b4f"	"Augustus I.II35"	"John Harington"	"228"	"241"	"1610"	"1611"	"1612"	"43.1"	"John Harington"	""	""	""	""	""
"d699c530-8d73-4b32-ace1-c3e359ab7a7a"	"Cleopatra CX"	"(of fols 71-100, art. 4, of this or Tib. A.V) Thomas Brudenell, 1627 (Vesp. F.XTII, no. 329)"	"943"	"1041"	"1627"	"1627"	"1627"	"Vesp. F.XTII, no. 329"	"Thomas Brudenell"	" Cleopatra CX | Tiberius A.V"	""	""	""	"of fols 71-100, art. 4, of this or Tib. A.V"
"d73a6e5c-300c-4c1d-a7ad-edac82f272b1"	"Vespasian AXVIII"	"Arthur Agarde"	"418"	"430"	"1612"	"1613"	"1615"	"(18.17"	"Arthur Agarde"	"Vespasian AXVIII, Otho B.XIV | Vespasian E.II"	""	""	""	""
"d75a5e5e-c8f3-40b6-b80e-c299a4875dc0"	"Julius AII"	"Henry Spelman"	"113"	"126"	"1614"	"1615"	"1616"	"46.1"	"Henry Spelman"	""	""	""	""	""
"d7abc7a2-f5e3-4314-81dd-df1efb5a0c3c"	"Otho EXI"	"? Montagu, by 1631 (120.7)"	"693"	"731"	""	"1631"	"1631"	""	"Henry Montagu"	""	""	""	""	""
"d7c1f811-f66e-4a10-aea6-830a8be090bf"	"Galba BX"	"John Selden, 1621 (2.87: ? distributed in Galba B.I-XI1)"	"230"	"301"	"1621"	"1621"	"1621"	"2.87"	"John Selden"	""	""	""	""	""
"d852dc24-4f14-4f7c-9e07-e1f1b20172b8"	"Tiberius EVIII"	"Francis Tate, by 1612 (22.1: ? fols 43v-63y, art. 15 of this)"	"522"	"600"	""	"1612"	"1612"	"22.1"	"Francis Tate"	""	""	""	""	"? fols 43v-63y, art. 15 of this"
"d89191e4-92ab-4427-9664-93c6b73dcf0f"	"Faustina AIX"	"William Le Neve"	"680"	"694"	"1641"	"1641"	"1641"	"222.4)"	"William Le Neve"	""	""	""	""	""
"d8ac3ae2-6ab5-454f-945b-63e6516b0008"	"Tiberius AXIII"	"Henry Spelman, 1616 or before (111.10)"	"397"	"444"	""	"1616"	"1616"	""	""	""	""	""	""	""
"d8d4787d-98a1-4a4a-9df4-980b422b0947"	"Titus EVII"	"Sir William Howard"	"122"	"139"	"1640"	"1640"	"1640"	"169"	"Lord William Howard"	"Titus EVII, Titus E.VIII | IX"	""	""	""	""
"d8f07d97-6545-4d9f-9845-ec8cb4a9bb6c"	"Cleopatra EIII"	"Bancroft"	"416"	"423"	"1610"	"1611"	"1612"	"131.1"	"Richard Bancroft|George Abbot"	"Cleopatra EIII, Cleopatra E.I, II, F.I | II"	""	"Hart"	""	""
"d9057b20-a872-475e-bcf4-0c9143067db8"	"Tiberius AX"	"Richard Bancroft, 1608, by hand of Zachariah Pasfeild (29.16, 29.18)"	"255"	"342"	"1608"	"1608"	"1608"	"29.16, 29.18"	"Richard Bancroft"	""	""	"Zachariah Pasfeild"	""	""
"d9342846-f736-4ea6-b80d-102203086779"	"Vespasian AXVIII"	"Agarde, 1612-15 (71.29, not necessarily the same manuscript as in 18.17)"	"497"	"585"	"1612"	"1613"	"1615"	"71.29"	"Arthur Agarde"	""	""	""	""	""
"d9bc90b1-bc04-42fb-91d0-20dfa1346493"	"Vitellius CIX"	"William Dugdale"	"376"	"390"	"1660"	"1660"	"1660"	"263"	"William Dugdale"	""	""	""	""	""
"d9c3a7dc-1031-4253-8f4e-095eb7e1069b"	"Claudius EIV"	"Selden"	"1525"	"1530"	"1638"	"1638"	"1638"	"158.1"	"John Selden"	""	""	""	""	""
"da28af31-57a9-4622-a30e-3e105f9c9043"	"Vitellius AVI"	"William Watts, 1640 (206.2)."	"196"	"223"	"1640"	"1640"	"1640"	"206.2"	"William Watts"	""	""	""	""	""
"da5a5dd2-e302-4188-b1e1-f9040e066502"	"London Society Of Antiquaries MS 116"	"Henry Montagu, 1621 (2.25: ? this)."	"307"	"343"	"1621"	"1621"	"1621"	"2.25"	"Henry Montagu"	""	""	""	""	""
"da68d1d6-c1c3-41c5-94ca-9b721c69d3d5"	"Faustina CIV"	"John Selden, 1638 (155.3: this, Jul. B-XIII, Tib. B.XII, C.III, Nero D-VIII, Vit. CX, EV, VII, Dom. I, V or Cleo. D.V)."	"617"	"752"	"1638"	"1638"	"1638"	"155.3"	"John Selden"	"Faustina CIV, Julius B-XIII, Tiberius B.XII, C.III, Nero D-VIII, Vitellius CX, EV, VII, Dom. I, V | Cleopatra D.V"	""	""	""	""
"daeac6e5-78fa-4b9f-b7b8-90570bb312b2"	"Cambridge University Library Additional MS 3578"	"Edward Dering (noted against 6018 entry)"	"327"	"366"	""	"unknown date"	""	""	"Edward Dering"	""	""	""	""	""
"dafc0487-d1e3-4dcc-859a-a454110038ba"	"Cleopatra BV"	"John Williams"	"402"	"414"	"1610"	"1611"	"1612"	"39.1"	"John Williams"	""	""	""	""	""
"db394643-f56d-437a-8721-cf722e650c93"	"Otho BIII"	"unidentified borrower, ‘Mr Husser, ‘Mr Sargent Barker’ and James Ussher, by 1611 (57.1)."	"171"	"280"	""	"1611"	"1611"	"57.1"	"unidentified borrower|Mr Husser|Mr Sargent Barker|James Ussher"	""	""	""	""	""
"dba59c8a-e9ed-4726-9ea7-c4ddb26ec546"	"Vitellius DXIII"	"William Camden"	"223"	"236"	""	"1623"	"1623"	"143"	"William Camden"	"Smith art 1, destroyed, of Vitellius DXIII, Claud. A:VI, Otho A.XIV, C.VII, Vitellius ALIII, E-VIII, Vespasian A-XIII | Dom. XII"	""	""	""	""
"dbcbe18d-aaa6-4d42-a1aa-e38539f0d9ac"	"Cleopatra FII"	"William Noy, by 1628 (Jul. C.II, fol. 285: this or Cleo. F.1)"	"765"	"848"	""	"1628"	"1628"	"Jul. C.II, fol. 285"	"William Noy"	"Cleopatra FII | Cleopatra F.1"	""	""	""	""
"dbeb9f4e-e693-4fd0-b09b-cda9d7c7278f"	"Nero CV"	"‘my-lord of Armach’, undoubtedly James Ussher, ¢.1629 (6018, no. 210"	"1465"	"1549"	"1628"	"1629"	"1630"	"6018, no. 210"	"James Ussher"	""	""	""	""	""
"dbed2272-9033-4ab3-a12c-463a24c74520"	"Otho DVIII"	"John Speed"	"963"	"972"	"1611"	"1612"	"1613"	"50.4"	"John Speed"	"Otho DVIII | Nero D.X"	""	""	""	""
