source	relation	target	source_id	target_id
Jones	Sold to	Clawson	98b34696-e9f1-41c3-9d5b-2983b671ff96	5c54c4a8-0688-4eb8-b0a0-a5bd437e28a2
Winans	Sold to	Hagen	cb8a9d8e-7b43-41d8-80bb-9af11fc6cb36	bc50303b-e6d5-4044-ab5a-2046a7522fdc
Bridgewater	Sold to	Huntington	bc17cddd-192a-4e71-8eb1-70b4ebbbcf0a	a6ad7ec6-4545-4602-9726-db819236a542
Bridgewater	Sold to	Huntington	734ea7bb-ee53-4d21-839d-deb7adda03cb	5c00edaf-27a6-4c64-9970-76058bcbdcd7
Knight	Sold to	Tite	95499003-d767-44f7-855b-549ce81fe690	6af69b53-5310-49dd-8777-ff938d60c670
Kemble	Sold to	Devonshire	a8946ec2-b504-4509-9967-75f92d771077	b396ba6b-8fc7-4f6f-819a-72b1d0dcdcd3
Kemble	Sold to	Devonshire	9ceb5c30-08a6-4ff5-a85d-589fdcf44614	9ed487cd-d386-4609-aee9-2804dd399907
Roxburghe	Sold to	Heber	c824ea75-ae64-4a8e-9248-97f634b0f3a0	e941a290-9299-4b20-b048-b7137e83cc29
Britwell	Sold to	Clawson	2465117b-80f8-4dca-ace0-782e6d356f61	b664050a-6f5b-473c-897f-32ae507b8934
Huntington	Sold to	Jones	5c00edaf-27a6-4c64-9970-76058bcbdcd7	423cc379-0b00-4b87-bcee-4ad07779f289
Devonshire	Sold to	Huntington	b396ba6b-8fc7-4f6f-819a-72b1d0dcdcd3	477e1dd8-8b62-46e3-9970-2f56adc5f149
Devonshire	Sold to	Huntington	9ed487cd-d386-4609-aee9-2804dd399907	e13d6b77-b09e-4db4-9653-147ad3ae0479
Holgate	Sold to	Britwell	56a1ff9a-0af1-4c93-80c5-e653167b5cff	52f25e49-785e-4aea-a5ed-bf280876a03c
Lefferts	Sold to	Hagen	6fb53981-0a2d-448c-86a6-adc9d6391d66	3f952440-30bd-40d6-840c-0453966c0857
Kemble	Sold to	Devonshire	ae9ce37b-6af8-441a-a4c7-f88593180188	ccd1b06e-2ea7-4c3a-b230-6daa6aee553d
Tite	Sold to	Arnold	6af69b53-5310-49dd-8777-ff938d60c670	293fc5b9-464d-4deb-92e0-cec35ce956ba
Arnold	Sold to	Hagen	293fc5b9-464d-4deb-92e0-cec35ce956ba	361fb77d-b59a-42ff-9cc0-84b372edc6ea
Lefferts	Sold to	Winans	f3d07cad-4c28-4afa-a795-45938de69480	cb8a9d8e-7b43-41d8-80bb-9af11fc6cb36
Huntington	Sold to	Clawson	a6ad7ec6-4545-4602-9726-db819236a542	2a41d18d-6b79-490a-ac6e-01c0ff2e4ecc
Charles II	Sold to	Charlemont	1b224dfa-27cf-4479-a352-ae4f9a609a4e	f8958838-62bb-4570-861c-1d6155ed7d7d
Huth	Next in chain	Clawson	816af560-6245-4108-b512-b773b83020c2	158a5190-52e0-4167-a39e-c9de9387fc41
Corser	Sold to	Britwell	ef2f3deb-e633-49d0-b861-f897205c2184	2465117b-80f8-4dca-ace0-782e6d356f61
Bridgewater	Sold to	Huntington	1d929458-8ddd-41c0-95a7-2345e90b67f7	181ecb9d-1c24-45e6-a127-763420fdb793
Holgate	Sold to	Kershaw	0fe859a7-0a55-43f5-a5d7-eb9b7d13d146	23c89f13-5ebb-40fa-9579-f7d46ff40b27
Inglis	Sold to	Holgate	8f1887fc-76d9-41b3-8340-2d2c961645d9	0fe859a7-0a55-43f5-a5d7-eb9b7d13d146
Locker	Sold to	W.A. White	15b5005e-ddc6-4dfb-b9dc-a06127c33c40	ca2b5fe6-4ba8-4693-8ed6-876d555a73ea
John Burleigh James	Sold to	Locker	4db7b441-14ce-4a8e-932a-01c9f2f8d2d0	15b5005e-ddc6-4dfb-b9dc-a06127c33c40
Rowfant	Sold to	W.A.White	6fbe6cd3-908b-4ef9-821a-c4a91615d525	b897b984-dbf8-48f6-8d06-2dc796ac87ac
Huth	Sold to	Jones	daa94df7-3a08-489a-98b5-a2b95c9aef53	2c01a52c-345b-4df8-874f-ef771832e4d3
Halsey	Sold to	Huntington	a67fa573-eb26-4f31-b12c-7473f7e4e320	b9df8628-3950-4ed2-8b1b-f8a845bf004e
Bridgewater	Sold to	Sotheby’s	47229451-f5da-484c-b867-b2a72ad35c02	38f3e7d1-712c-468e-b096-e92592520d17
Hibbert	Sold to	Britwell	62c78cad-a2bb-464e-a153-0e5b9dcc8f78	c940db17-a9fe-40f1-8657-a0b52036604c
Farmer	Sold to	Hibbert	755ac5f1-c913-425c-8c34-c13f50ccbcb2	62c78cad-a2bb-464e-a153-0e5b9dcc8f78
Sotheby’s	Sold to	W.A. White	38f3e7d1-712c-468e-b096-e92592520d17	8ac19574-9533-4e1d-ad5e-5f530a057529
H. Barrett Lennard	Sold to	W.A. White	69098dd0-33d1-4e21-b9dc-84acc8704c23	079870fe-f8a9-44c9-b7e0-69e99f8adf8a
Kershaw	Sold to	Huth	23c89f13-5ebb-40fa-9579-f7d46ff40b27	daa94df7-3a08-489a-98b5-a2b95c9aef53
Bright	Sold to	Britwell	28d02041-e03d-4983-af98-c6e3a112f218	78b6cdd6-175a-47f2-b182-17fc17ed1536
Rhodes	Sold to	Britwell	8300f8a8-2c9a-425f-bc87-8496ca613711	701f60eb-f6dd-40ce-b714-1cbbc11fe747
Saunders	Sold to	Britwell	4b7713ca-c78b-4002-9cd9-cd8bdae9648c	e8e7622a-23b7-4af3-93b4-4369260ea19b
Rev.Henry White	Sold to	Saunders	5cbcf1cc-f71a-428a-ae39-23fa48643cc3	4b7713ca-c78b-4002-9cd9-cd8bdae9648c
Bridgewater	Sold to	Huntington	85138648-417a-4bd1-b953-27792bddeb6c	ab1bc666-8ca2-4474-82cf-c0bcb608118c
Devonshire	Sold to	Huntington	d5c1d8bf-1a7e-42b5-90b3-725ed12557c0	acf111ec-efa2-4769-ae6b-fafb51bfb5a4
Hoe	Sold to	Hunting- ton	e038a612-e6e4-4255-b701-d6cb31c45078	992dc006-1974-401c-b1bf-ae657f240653
Poor	Sold to	Huntington	18a48eb0-0a20-43c9-a593-1ff152f05a4c	99045aab-f4ac-4f09-8bb1-5ca90500a053
John Tomlinson	Sold to	Lefferts	fb77edd3-46d5-414f-ac7b-6a68e5013000	babd8cad-5290-4a62-9d90-3f02a691eee6
Ashburnham	Sold to	J.T. Adams	59f8dbfe-c0d9-4a23-b4c5-10baf81b39be	8bbb0d55-4c73-4cb5-bace-9e2a40f206fc
Lefferts	Sold to	Poor	babd8cad-5290-4a62-9d90-3f02a691eee6	18a48eb0-0a20-43c9-a593-1ff152f05a4c
Huntington	Sold to	Clawson	b52123d8-e51f-4964-93fe-be1fb81df284	c0fb967a-63bf-4e96-b51b-97bc1b758fb6
Mostyn	Sold to	Clawson	fdbfa28f-3f22-4cda-84ef-f0fc8545e81d	821e434b-64fe-46b1-bda0-e7e46bf9bf28
Huntington	Sold to	Clawson	5837e582-8950-4eec-8cad-999246d05586	e656d915-413c-4a70-ab6e-9472fd3250af
Mostyn	Sold to	Clawson	b4fede35-1842-4b48-9160-f5ea73a97788	04fdf766-57f5-4288-a45b-999a5df6a30e
Mostyn	Sold to	Clawson	0667ac75-5d57-4bf5-86f5-cdceb4f552f4	dcb34158-91af-4541-9d63-b19caca15319
Hunting- ton	Sold to	Clawson	b35eeea6-c061-4389-8449-8f3819678268	add59cb3-20f4-4483-9e9a-9931b04ff66e
Halsey	Sold to	Huntington	623afa1c-d1e0-4c5e-a80d-20832281b884	5837e582-8950-4eec-8cad-999246d05586
Bridgewater	Sold to	Huntington	10ae6eff-de10-46b2-b701-88124a6e6036	b52123d8-e51f-4964-93fe-be1fb81df284
Dent	Sold to	Britwell	bb357308-c296-4394-9ed5-4b8ecc04a180	348397ce-f707-49cc-a070-ab04c822a383
Hoe	Sold to	Hagen	bb8a22b9-023a-4a0a-8fcc-78374a6968e8	207fef86-67bc-4572-9c4e-e495321bf56e
Kemble	Sold to	Devonshire	eea63f26-57e7-4a19-b9c3-547222425a2d	8eaaa978-e37b-4dea-9b42-0dcb056fd1e4
Wright	Sold to	Kemble	a9f4276b-466d-4ae6-b203-d588dc16ceea	f60dbbdb-542a-40ab-8bdd-c1a4e65c172a
Jones	Sold to	Clawson	86b30c53-179d-447f-bdca-cd6aef068555	3b4f7175-7a8d-4cb2-86d9-f7fe7f12ad78
Mostyn	Sold to	Clawson	1f92edb3-069a-4a76-a801-26392402c7a0	2008ac8f-b3cb-4fb0-b2ce-491ed93af8a5
Hoe	Sold to	Hunting- ton	4c5a3c3e-36c0-43f0-9ec5-e4940f8d010f	b35eeea6-c061-4389-8449-8f3819678268
Devonshire	Sold to	Huntington	8eaaa978-e37b-4dea-9b42-0dcb056fd1e4	26ef82d3-466f-49b8-86e7-e30df61939fa
Wright	Sold to	Kemble	0969081f-0fa2-40ff-bb26-031d9b65628e	eea63f26-57e7-4a19-b9c3-547222425a2d
Mostyn	Sold to	Clawson	34b84ff5-33f8-467f-a122-a9619ef31a37	9cc8ba38-2236-480d-8b23-2a8e0a6cc92c
Devon- shire	Sold to	Huntington	6e1e5922-400d-46e4-b89b-380b9f8fd518	2ed8e176-0715-44ed-8f6b-96b71ab4c158
Kemble	Sold to	Devon- shire	f60dbbdb-542a-40ab-8bdd-c1a4e65c172a	6e1e5922-400d-46e4-b89b-380b9f8fd518
Bridgewater	Sold to	Huntington	deb006bc-e973-4af1-bc6c-65b69333c2bb	c68d6e0e-ca5b-4eb3-87cf-34db64b78be0
Huntington	Sold to	Clawson	c68d6e0e-ca5b-4eb3-87cf-34db64b78be0	d8627d8b-4bfb-4c33-baff-7fba8f05b0dc
Pepys Papers	Sold to	Alfred Morrison	f1a224fe-82d1-4e45-80e1-bc9855cd2149	f8d6613e-fd22-404d-85ee-3a47439eaaf3
Sotheby’s	Sold to	Alfred Morrison	d814f00c-3ff8-419f-a3d0-299efb82fe29	5ed9886e-dc67-4f51-963a-269113ab395c
Pepys Papers	Sold to	Alfred Morrison	0ce41766-61a5-4c79-9d5e-c87746d8dc3a	7da54970-1b81-4978-925e-2825d09a9089
Sotheby’s	Sold to	Alfred Morrison	5f8c3387-5119-4811-ab00-4a96be258512	12b4a9f7-036a-4e74-90f9-842b6b9350ed
The Blandford	Sold to	Britwell	e056362c-f80a-4e9a-bae6-97c53a962853	10d7706e-3e0d-441a-9ce9-b1fe00257abc
Britwell Duplicate	Sold to	Aldenham	b9d51fe1-f1ed-4c21-97e5-6659ad62d542	f982ff46-b58c-47a1-9d31-61cb70e76dc8
The Alexander Dalrymple	Sold to	Heber	ec20dfe7-c8b8-4e47-9e44-790b1c2de517	205623da-9d6a-400b-a8c3-dba0aad76805
Heber	Sold to	Lowther Castle	205623da-9d6a-400b-a8c3-dba0aad76805	98abb17f-137e-4f03-be55-c7bd087968df
Utterson	Sold to	Britwell Duplicate	7e8ac112-c8e4-4165-b3a0-573ffb4f57d1	b9d51fe1-f1ed-4c21-97e5-6659ad62d542
The Gaisford	Sold to	Alden- ham	2d20b568-8c1b-496f-a06a-e095a65e921c	2f0afcbc-152c-406d-bd2a-6e7e204ad6e8
The Chalmers	Sold to	Utterson	8e36879b-2ba2-4f8b-b088-2c1d0f460a24	7e8ac112-c8e4-4165-b3a0-573ffb4f57d1
John Baynes	Sold to	Richard Gough	21c656ca-35ed-43a5-82c7-d49c28af9fc4	ed7cfb20-5746-447a-a3f3-9f820d1b3271
Richard Gough	Sold to	Heber	ed7cfb20-5746-447a-a3f3-9f820d1b3271	b65b8074-3418-474a-8eef-d7cd5c397e2b
Heber	Sold to	Britwell	b65b8074-3418-474a-8eef-d7cd5c397e2b	da0aab0a-6916-4c74-b89f-2ed5d34e54be
Pembroke	Sold to	Huntington	19e609b6-5aaa-4b0a-9401-9cfd1bc0be31	91e39ff4-ca02-4616-bd52-a68b976a54c5
The Huth	Sold to	Cox	6a989123-e3b7-4079-9682-7126cf89ee8f	a2d48a41-a520-4b0f-b1cc-a06190371b81
Cox	Sold to	Clawson	a2d48a41-a520-4b0f-b1cc-a06190371b81	7fb25e94-0237-4895-abd0-ba4b92fe4cad
The Bishop Daly	Sold to	Bishop Gott	aaa9951b-9dd8-43a8-9029-7f21660427ba	66f45561-7cf4-4139-ae6b-ec6b8e517c3a
Forman	Sold to	Jones	44656cf8-21df-496e-8484-9c76da881875	c6912170-0208-4ee9-8610-f46be0c2a635
The Bishop White Kennett	Sold to	George Stokes	00be8036-58da-46aa-bc19-d02328ab55f2	02b1fb8a-23ee-4db4-a9e0-a9c0ffd3630a
George Stokes	Sold to	Forman	02b1fb8a-23ee-4db4-a9e0-a9c0ffd3630a	44656cf8-21df-496e-8484-9c76da881875
Jones	Sold to	Clawson	c6912170-0208-4ee9-8610-f46be0c2a635	e04057d9-1047-4753-bb66-5e7f9889a09d
Bishop Gott	Sold to	Hagen	66f45561-7cf4-4139-ae6b-ec6b8e517c3a	71af90a4-aa29-4950-95e3-2c1e8d7f4119
The Duke of Leeds	Sold to	Hagen	e6492182-6e6c-4de6-b921-89631f1580dc	a5fbfaea-824e-4889-b0dd-162867dd7118
Kemble	Sold to	Devonshire	b2aa69a0-f821-495a-a6b8-713f71de7829	15d8df1b-dfb9-461b-a373-3e60e3596de3
William Cowan	Sold to	P.M.Pittar	c36bade5-2106-4101-9829-7fdc6d3461fb	950b25f0-ddde-4d2d-b36c-6a7795a3668d
P.M.Pittar	Sold to	Sotheby	950b25f0-ddde-4d2d-b36c-6a7795a3668d	38764ab0-68f7-462e-88a9-1e49ead913d2
he Roxburghe	Sold to	Kemble	12bd6bec-a081-4926-ac21-5a7dac5c6942	b2aa69a0-f821-495a-a6b8-713f71de7829
Devonshire	Sold to	Huntington (private)	15d8df1b-dfb9-461b-a373-3e60e3596de3	b2fd7a27-06e9-4125-89ab-408047a28aaa
The R.S.Turner	Sold to	William Cowan	3294c7dc-7173-4bf7-9d7b-086addff825d	c36bade5-2106-4101-9829-7fdc6d3461fb
Jones	Next in chain	Clawson	e3773537-301e-4612-b7b9-e19426d5bdd3	39cd5744-1434-41fa-a667-720f5427156b
Winans	Next in chain	Jones	01b947a5-8efd-45a5-b246-0bcc34cd4ca0	f183c5ba-35a5-4659-b062-3a7740c4a32a
The Heber	Next in chain	Britwell	4bd09498-0816-4314-9488-3db1061ccd73	bc7432d4-3639-48de-bf53-8791c42ea9e4
The Bridgewater	Next in chain	Huntington	d4930539-88dd-45e0-9973-8bc50df471df	de24dacc-3bf3-4b7d-8ca7-7f3b23280791
Huntington	Next in chain	Jones	de24dacc-3bf3-4b7d-8ca7-7f3b23280791	61f36355-b20f-4b31-bd2e-5fd23ac8aa57
The Huth	Next in chain	Clawson	0db1b5f1-087a-4c3b-871b-dc1b35480182	b19d9ad7-9976-47de-9a29-54dfa48a6b96
Huntington	Next in chain	Clawson	56699da3-1219-44b9-bf93-c999fc2a85ff	9423c415-9612-4a8d-9829-c2913b803332
The McKee	Next in chain	Winans	87c28c8b-80e5-4348-a24e-6f173a6e04a0	01b947a5-8efd-45a5-b246-0bcc34cd4ca0
Jones	Next in chain	Clawson	f183c5ba-35a5-4659-b062-3a7740c4a32a	8f75e6b7-f3b0-4822-aa1f-12477bd2bd38
Britwell	Next in chain	Clawson	bc7432d4-3639-48de-bf53-8791c42ea9e4	0ae7fe9c-4c71-4336-861b-616d6c61031a
The Fountaine	Next in chain	Jones	6b87e47e-f799-43b3-a73e-7ddf61f2a8b7	e3773537-301e-4612-b7b9-e19426d5bdd3
The Hoe	Next in chain	Huntington	1c4d8740-1b1a-442d-a764-7ee28108588c	56699da3-1219-44b9-bf93-c999fc2a85ff
The Halsey	Next in chain	Huntington	93b4d62e-4f17-454d-b7f7-12792938ea60	46ad92eb-5cd9-4b98-b51c-fde9d1239cc6
Jeffreys	Sold to	Macro	7e548b92-5df6-42a0-8307-59b646b69a58	bb8fe9b0-c21b-409c-bd12-614edccd5569
Huth	Sold to	Clawson	ef976601-ea3a-4f1b-ad28-f5721ca3fa52	52c21f27-2d1b-49f8-b1f3-4d69b81b9e64
Earl of Essext	Sold to	Nassau	3cf7a5bc-0dc0-4b50-af48-a85759ddbc40	a36b7a58-fd15-4692-9843-2e9ec80d5c31
Arbury	Sold to	Clawson	79f742f1-e5d7-4ccc-83ab-d8ce61b2423e	06617748-dd20-4fc6-8251-f2076c50f0ec
Duke of Sussex	Sold to	E.H. Bierstadt	db2b3fea-bc36-4909-acdf-58a057a4b300	ae872ae4-4a3c-47f7-94f9-f76f55d4c337
Wolfreston	Sold to	Britwell	2f5681ea-0530-4d4b-a6fa-8e074ff2ce1d	cf744bd5-30d5-4282-a9f4-441b1394f684
Freeling	Sold to	Corser	35a7b194-5ae1-4a97-b22d-b29fe0d05e9b	6bd05b16-9d5f-4224-9c86-6d6cbef0630a
Jones	Sold to	Clawson	89446881-69a3-4584-ada0-a8643156eb3e	6a959b53-0dd0-4f0f-bebf-956b68af4125
Hoe	Sold to	Huntington	e8835f5d-e38b-43d2-af88-286a3695aba7	09a1e618-d85d-4d50-be49-3d940129f8bd
Bridgewater	Sold to	Huntington	f0d1cc1e-afae-4528-9387-3a1ecec3067e	ff640ec1-ed38-47a1-a1a0-843ce0eacc6a
Macro	Sold to	Heber	bb8fe9b0-c21b-409c-bd12-614edccd5569	2caee421-e694-4c44-9c89-8e05b68dd1a6
Nassau	Sold to	Jadis	a36b7a58-fd15-4692-9843-2e9ec80d5c31	997b0f1a-3b37-4bc5-bb9e-357c0177f06d
Roxburghe	Sold to	Hoe	f7d9e2b9-2afa-4074-8f16-5dd1f5f6520a	e8835f5d-e38b-43d2-af88-286a3695aba7
Corser	Sold to	Huth	6bd05b16-9d5f-4224-9c86-6d6cbef0630a	210ab0db-f4a9-428e-b00a-35b7b0801efd
Caldecott	Sold to	Britwell	3649bb47-b658-4214-9446-7e9a9aaa0e26	1aa7e698-fed1-489f-b24f-904c80df9757
Heber	Sold to	Corser	2caee421-e694-4c44-9c89-8e05b68dd1a6	c60daf25-cd49-4c48-9084-7933c27ab9b1
Corser	Sold to	Huth	c60daf25-cd49-4c48-9084-7933c27ab9b1	ef976601-ea3a-4f1b-ad28-f5721ca3fa52
Huth	Sold to	Jones	210ab0db-f4a9-428e-b00a-35b7b0801efd	89446881-69a3-4584-ada0-a8643156eb3e
Jadis	Sold to	Britwell	997b0f1a-3b37-4bc5-bb9e-357c0177f06d	22cec86d-f4ee-47e7-83fd-53a34d66001e
Locker	Sold to	Hoe	947200f4-456f-446d-98c6-c6f7acca2642	d697269a-43d2-4ad7-811e-9c3d999d303b
Chew	Sold to	Huntington	0ac26ff3-d0d1-49b1-ad9a-45b3c3213ab1	096ccedb-8118-4e16-bb9e-4ed68f41a9f5
Hoe	Sold to	Huntington	220da3be-3039-4ec2-aeac-7022f11f970b	f392d7ca-bab6-446a-8312-498b599a0e9f
Kemble	Sold to	Devonshire	f413d34d-fc3d-48ec-8155-bc10a22db624	f35659ee-ea45-467c-8e53-35457e4b62bb
Tite	Sold to	Huth	3ee8874c-3075-42b7-bf07-508208484a26	343f17ad-000f-421f-ac48-b084254afc63
Kemble	Sold to	Devonshire	8e116138-e7b0-444a-933e-adcf0de35806	be906167-ac89-4b27-bd91-f1c0b3ebba4a
Huntington	Sold to	Chew	4a54a004-efe3-4bac-beeb-dd989c6f7fb4	2418e149-a62c-40b9-bef1-9af7a8e32098
Kemble	Sold to	Devonshire	4c7fb18c-9ce5-4b08-992b-acae386792d6	3eeb3fb6-9bf7-4024-acf0-9854454fff77
Jones	Sold to	Clawson	daf14feb-5432-43e1-baf1-23b4966bb101	4af6b288-5ad7-4af0-89ff-44b98134d9c0
Bridgewater	Sold to	Huntington	30c1b53b-ebab-4dc6-8ba4-153f9435c6ad	2df783b2-48f6-467b-8c13-5fabde9c7de8
Jones	Sold to	Claw- son	781a16e0-00f6-4ae6-8f4d-2fd0e57b18c2	6a4b704e-45fe-4087-92eb-051b57bdd132
Wolfreston	Sold to	Tite	f563ee46-d8c0-45ae-88dd-a120cef0207c	3ee8874c-3075-42b7-bf07-508208484a26
Huntington	Sold to	Jones	1cee6d78-c564-4141-a417-f31e43ee3473	781a16e0-00f6-4ae6-8f4d-2fd0e57b18c2
Devonshire	Sold to	Huntington	be906167-ac89-4b27-bd91-f1c0b3ebba4a	0c5fd532-f65a-4840-95bb-3ac4dff4b303
Huth	Sold to	Huntington	343f17ad-000f-421f-ac48-b084254afc63	1cee6d78-c564-4141-a417-f31e43ee3473
Hoe	Sold to	Huntington	d697269a-43d2-4ad7-811e-9c3d999d303b	c55c4eec-d9f2-4666-a2cb-fc1c18f4e995
Huntington	Sold to	English Literature from Lon- don	c55517b9-d0a7-40cc-8b34-2b68584d95d4	377c49d7-8b9b-4f05-8b5e-8d87cc614e43
Huntington	Sold to	English Literature from London	be782321-67a7-4efd-969a-52818636d359	3c6015dc-017a-4ed9-8349-f13ec527d43d
Devonshire	Sold to	Huntington	f35659ee-ea45-467c-8e53-35457e4b62bb	be782321-67a7-4efd-969a-52818636d359
Arbury	Sold to	Clawson	0174da35-61ab-4e0a-9c1c-6c93e0c44855	ae0fcb16-176a-4701-8ecd-16a0710193ea
Chew	Sold to	Huntington	ad3bd142-a836-425b-9083-5a2279b60e08	109bb948-cdf0-43b7-aafa-88e7e32e67e7
Huntington	Sold to	Clawson	2df783b2-48f6-467b-8c13-5fabde9c7de8	8e808ef5-6e28-4673-913f-8d27cd2f9035
Huntington	Sold to	English Literature from London	0c5fd532-f65a-4840-95bb-3ac4dff4b303	c7c3092b-5adb-4015-abc2-f75ca60fbf37
Craufurd	Sold to	Chew	fd5e2b60-3a28-44e1-9f2d-7786c794e2ad	1ed12db0-c1d2-4b18-89e3-87b335efb026
Chew	Sold to	Huntington	1ed12db0-c1d2-4b18-89e3-87b335efb026	4a54a004-efe3-4bac-beeb-dd989c6f7fb4
Devonshire	Sold to	Huntington	3eeb3fb6-9bf7-4024-acf0-9854454fff77	c55517b9-d0a7-40cc-8b34-2b68584d95d4
Huntington	Sold to	Jones	109bb948-cdf0-43b7-aafa-88e7e32e67e7	daf14feb-5432-43e1-baf1-23b4966bb101
Locker	Sold to	Church estate sale	37ab9d29-eda0-41f5-9741-1b024b77aa71	fceea7d4-23a5-4083-ad6a-d8e60f8046e5
Hoe	Sold to	Huntington	6e4e4fe0-d444-40cf-b496-dc4a9a9ac230	8249b754-a655-45ee-b5cf-ba664b323a4e
Jolley	Sold to	Hoe	1d6caa9a-823c-44d5-bc2d-be9861cafeaf	3bf17b5c-1fbb-4381-a729-40ea7e2b80c3
Kemble	Sold to	Devonshire	30fb91a4-53f4-4c73-bbd4-a635d8037e76	c702bb40-3955-40a3-ade2-c34853d3a072
Lefferts	Sold to	Hagen	98bc5b64-510b-45e4-92fe-7ad0e307679d	2cdb4cd1-c6ed-49ff-8ebb-1408f3f27913
Heber	Sold to	Christie-Miller	d414be76-2ac4-41bf-92a7-d33acace6036	e8848712-da8c-4874-8696-f6308fe9d028
Ouvry	Sold to	Locker	b6359d67-80ed-4646-a639-7ea5d31910bd	37ab9d29-eda0-41f5-9741-1b024b77aa71
Lefferts	Sold to	Hagen	728497eb-6729-4981-b60d-f879a709ba09	df30344d-2e3f-40a3-9191-f292d77cd866
Chalmers	Sold to	Britwell	aba8dff3-48a1-456d-a021-d678adf5f8d1	49637a0f-77b0-4ee7-955d-274b8f6e1457
Hoe	Sold to	Huntington	3bf17b5c-1fbb-4381-a729-40ea7e2b80c3	c39bce76-ff50-495e-a669-c15e0e5968e9
Kemble	Sold to	Devonshire	954c2e9f-9ab9-4812-8364-1c1ce00f0783	ace53cfe-a4ba-44f1-8ed8-7ec6b4caafa7
Hoef	Sold to	Jones	160a9cd3-231b-4d23-93e0-0265e64d73d8	1a07020a-a11b-4279-a5a1-d8632f695986
Bridgewater	Sold to	Huntington	f2ebdf18-6b26-4e0b-ab38-8450c609c025	cc1c0d1a-8f13-47cc-91b6-73a238837b2c
Devonshire	Sold to	Huntington	ace53cfe-a4ba-44f1-8ed8-7ec6b4caafa7	efb02957-4821-4570-9d55-12fd16bb7158
Church estate sale	Sold to	Huntington	fceea7d4-23a5-4083-ad6a-d8e60f8046e5	fb5e31b0-2730-47d9-9c40-9bb57adaf2a7
Devonshire	Sold to	Huntington	c702bb40-3955-40a3-ade2-c34853d3a072	1049d701-8783-4a63-b8c2-85747d8ce5f7
Hoe	Sold to	W.K.Bixby	6c340e6b-e0fa-45a9-a697-403fb0e2401a	9189691b-9bb3-404b-bdb1-5d131582ea06
Corser	Sold to	Fountaine Walker	57c4bfc4-4fd9-4b6a-a868-ed4cf98ba364	bb4b243e-46a0-4869-93c2-ca3ce33fee37
Poor	Sold to	Huntington	a4c3f769-46af-46de-bb2f-5dd7e945fcf0	634c1d6f-4f89-4f38-8480-061832bce398
R.S.Turner	Sold to	N.Q Pope	487fb41c-ad03-4b42-9313-cb61bf63ee7a	f0969726-fe49-42b1-bf12-d4431f0cf8f0
N.Q Pope	Sold to	Hoe	f0969726-fe49-42b1-bf12-d4431f0cf8f0	6c340e6b-e0fa-45a9-a697-403fb0e2401a
Kinnear	Sold to	Lord Brougham	9ada89e0-f3a5-426a-810b-bafa20994303	31d6c6f1-2807-4ac2-9b0e-1a9f8bf81267
J.G.Kinnearf	Sold to	Corser	a2fd4b65-a788-435f-9619-4ba0af4c76f8	57c4bfc4-4fd9-4b6a-a868-ed4cf98ba364
Lord Brougham	Sold to	J.Fitchett Marsh	31d6c6f1-2807-4ac2-9b0e-1a9f8bf81267	ae12b454-5366-49c2-9947-64c3ae56590e
Pittar	Sold to	Clawson	ab9ad271-35a1-4710-8bb7-da7bdd26aaad	b8a8dea7-15d0-4746-884c-39e8d65b98a5
Pittar	Sold to	Clawson	a0676695-84dc-49fd-a976-8026c0ee38e8	5ce0136d-d0b8-4dfe-97c8-171112c4a1f4
Ouvry	Sold to	Poor	13372af7-9c6c-47ac-bf33-44547a4077e0	a4c3f769-46af-46de-bb2f-5dd7e945fcf0
Fountaine Walker	Sold to	Britwell	bb4b243e-46a0-4869-93c2-ca3ce33fee37	29b1d710-6302-46fb-ba66-7094603ae6b7
Jadis	Sold to	J.G.Kinnearf	a3671314-b84b-4e9e-a83c-4a28f282c393	a2fd4b65-a788-435f-9619-4ba0af4c76f8
Edward Copleston, Bishop of Llandaff	Sold to	Dillon	340b8f04-27f4-4857-95a2-29f8c919f1c8	5d757252-5e6e-4d4d-8447-ab0b7f26502b
Dillon	Sold to	Morrison	5d757252-5e6e-4d4d-8447-ab0b7f26502b	a667519d-5fb2-49fd-b748-12e0ec486501
Dillon	Sold to	Morrison	62dad310-5f6e-4a69-af31-6047d671a26e	027bdeca-9f91-4986-8ddb-a2a7c2926bb5
Upcott	Sold to	Dillon	efe316bd-85c6-4628-a4c5-fb3c25d95f84	7b973145-824d-495e-868f-fee83c6ba30f
Dillon	Sold to	Morrison	7b973145-824d-495e-868f-fee83c6ba30f	a1a40c49-9c51-4084-bb89-4ee6ee0b2453
Heber	Sold to	Huth	df1c2d61-a2c7-407c-bb93-154203844b12	db029444-6b88-45d8-a5fb-249f3d4d43a0
Lord Auckland	Sold to	Hagen	4bf7cbb6-8522-42f9-ba91-360b2b1ce1c0	b762652d-486d-4bfc-a94e-aa08e5a259c3
Royal Society	Sold to	W.Arnold	8c4bbe21-5bbe-472e-b976-b2f41683c59d	e9596d0a-8eac-4d9d-a86e-afad19c1ef58
Hagen	Sold to	Shakespeare Library	b762652d-486d-4bfc-a94e-aa08e5a259c3	4c45ef7c-2200-44c4-ba43-32b66414aea2
Britwell	Sold to	Seth Terry	a2f97611-8e63-4271-8bfc-5df46a936167	7b698d20-ade0-4cd2-b096-0701b77ae759
